"symbol";"sum(2020)_Accounts Payable";"sum(2020)_Accounts Receivable";"sum(2020)_Basic EPS";"sum(2020)_Capital Expenditure";"sum(2020)_Cash And Cash Equivalents";"sum(2020)_Cash Flowsfromusedin Operating Activities Direct";"sum(2020)_Cost Of Revenue";"sum(2020)_Current Assets";"sum(2020)_Current Liabilities";"sum(2020)_End Cash Position";"sum(2020)_Gross Profit";"sum(2020)_Net Income";"sum(2020)_Operating Expense";"sum(2020)_Operating Income";"sum(2020)_Total Assets";"sum(2020)_Total Equity Gross Minority Interest";"sum(2020)_Total Liabilities Net Minority Interest";"sum(2020)_Total Non Current Assets";"sum(2020)_Total Non Current Liabilities Net Minority Interest";"sum(2020)_Total Revenue";"sum(2021)_Accounts Payable";"sum(2021)_Accounts Receivable";"sum(2021)_Basic EPS";"sum(2021)_Capital Expenditure";"sum(2021)_Cash And Cash Equivalents";"sum(2021)_Cash Flowsfromusedin Operating Activities Direct";"sum(2021)_Cost Of Revenue";"sum(2021)_Current Assets";"sum(2021)_Current Liabilities";"sum(2021)_End Cash Position";"sum(2021)_Gross Profit";"sum(2021)_Net Income";"sum(2021)_Operating Expense";"sum(2021)_Operating Income";"sum(2021)_Total Assets";"sum(2021)_Total Equity Gross Minority Interest";"sum(2021)_Total Liabilities Net Minority Interest";"sum(2021)_Total Non Current Assets";"sum(2021)_Total Non Current Liabilities Net Minority Interest";"sum(2021)_Total Revenue";"sum(2022)_Accounts Payable";"sum(2022)_Accounts Receivable";"sum(2022)_Basic EPS";"sum(2022)_Capital Expenditure";"sum(2022)_Cash And Cash Equivalents";"sum(2022)_Cash Flowsfromusedin Operating Activities Direct";"sum(2022)_Cost Of Revenue";"sum(2022)_Current Assets";"sum(2022)_Current Liabilities";"sum(2022)_End Cash Position";"sum(2022)_Gross Profit";"sum(2022)_Net Income";"sum(2022)_Operating Expense";"sum(2022)_Operating Income";"sum(2022)_Total Assets";"sum(2022)_Total Equity Gross Minority Interest";"sum(2022)_Total Liabilities Net Minority Interest";"sum(2022)_Total Non Current Assets";"sum(2022)_Total Non Current Liabilities Net Minority Interest";"sum(2022)_Total Revenue";"sum(2023)_Accounts Payable";"sum(2023)_Accounts Receivable";"sum(2023)_Basic EPS";"sum(2023)_Capital Expenditure";"sum(2023)_Cash And Cash Equivalents";"sum(2023)_Cash Flowsfromusedin Operating Activities Direct";"sum(2023)_Cost Of Revenue";"sum(2023)_Current Assets";"sum(2023)_Current Liabilities";"sum(2023)_End Cash Position";"sum(2023)_Gross Profit";"sum(2023)_Net Income";"sum(2023)_Operating Expense";"sum(2023)_Operating Income";"sum(2023)_Total Assets";"sum(2023)_Total Equity Gross Minority Interest";"sum(2023)_Total Liabilities Net Minority Interest";"sum(2023)_Total Non Current Assets";"sum(2023)_Total Non Current Liabilities Net Minority Interest";"sum(2023)_Total Revenue"
"TDPM";9349517.0;7.0493621E7;-3.3E-4;-8.7021048E7;1394188.0;4.8726324E7;1.63649707E8;1.4416437E8;1.39741805E8;1394188.0;3.5158832E7;-3502630.0;9490848.0;2.5667984E7;3.49209327E8;1.54537376E8;1.94671951E8;2.05044957E8;5.4930146E7;1.98808539E8;4153983.0;1.6905945E7;-0.0075;-282451.0;2400734.0;-4.6564523E7;7.0283189E7;3.4547682E7;3.3403717E7;2400734.0;9279383.0;-7.8679103E7;4.0587253E7;-3.130787E7;2.10575452E8;7.3556236E7;1.37019216E8;1.7602777E8;1.03615499E8;7.9562572E7;5829101.0;9243701.0;-0.00471;-361941.0;1588313.0;1.1733767E7;5.6013713E7;2.0362239E7;3.3469066E7;1588313.0;7468590.0;-4.9405489E7;5.6030774E7;-4.8562184E7;1.466311E8;2.0258291E7;1.26372809E8;1.26268861E8;9.2903743E7;6.3482303E7;5829101.0;9243701.0;-0.00471;-361941.0;1588313.0;1.1733767E7;5.6013713E7;2.0362239E7;3.3469066E7;1588313.0;7468590.0;-4.9405489E7;5.6030774E7;-4.8562184E7;1.466311E8;2.0258291E7;1.26372809E8;1.26268861E8;9.2903743E7;6.3482303E7
"TEBE";8.682213E9;3.265018E10;-2.32;-2.158737E9;4.5361957E10;6.6257327E10;1.60440171E11;8.292319E10;7.8671662E10;4.5361957E10;3.7512706E10;-2.489865E9;2.4360792E10;1.3151914E10;8.34038915E11;6.5537897E11;1.78659945E11;7.51115725E11;9.9988283E10;1.97952877E11;1.7089624E10;2.5726691E10;127.87;-5.046198E9;2.51984806E11;2.81172107E11;2.06885261E11;2.91282052E11;1.16195378E11;2.51984806E11;2.41123167E11;1.64314881E11;3.2772589E10;2.08350578E11;9.89060914E11;8.13864394E11;1.7519652E11;6.97778862E11;5.9001142E10;4.48008428E11;2.3911514E10;3.4761114E10;253.26;-1.11473659E11;4.0918523E11;4.10703546E11;3.19527366E11;4.54419703E11;2.35004803E11;4.0918523E11;4.62266385E11;3.25445065E11;4.425082E10;4.18015565E11;1.302505387E12;1.054312117E12;2.4819327E11;8.48085684E11;1.3188467E10;7.81793751E11;2.0971621E10;3.2652043E10;253.26;-5.704911E9;4.03394691E11;2.14813512E11;3.02612397E11;4.49977658E11;4.7641053E10;4.03394691E11;3.29620411E11;2.20130614E11;4.4223921E10;2.8539649E11;1.150900654E12;1.087089561E12;6.3811093E10;7.00922996E11;1.617004E10;6.32232808E11
"TECH";9.3674E8;1.60994355E10;1.44;-6.53508876E8;4.4123669532E10;-5.369413502E9;4.57566889E9;6.1889199077E10;6.716633187E9;4.4123669532E10;1.6976853847E10;1.660892048E9;1.4616790924E10;2.360062923E9;6.5251759675E10;5.3021431786E10;1.2230327889E10;3.362560598E9;5.513694702E9;2.1552522737E10;2.17677551E8;2.2347835E10;4.72;-9.09880827E8;3.7967044668E10;-9.5536268E7;4.255519491E9;6.3206494847E10;2.624754945E9;3.7967044668E10;1.9327748746E10;6.997179606E9;1.3405596251E10;5.922152495E9;7.0234920768E10;6.1680950373E10;8.553970395E9;7.028425921E9;5.92921545E9;2.3583268237E10;2.79000001E8;2.5862139111E10;2.57;-4.9989519E7;3.9007690018E10;-1.728256633E9;1.199796807E9;6.5304262728E10;4.670770685E9;3.9007690018E10;1.796090689E10;3.230337966E9;1.4696728274E10;3.264178616E9;7.4443515395E10;6.5684804624E10;8.758710771E9;9.139252667E9;4.087940086E9;1.9160703697E10;2.79000001E8;2.5862139111E10;2.57;-4.9989519E7;3.9007690018E10;-1.728256633E9;1.199796807E9;6.5304262728E10;4.670770685E9;3.9007690018E10;1.796090689E10;3.230337966E9;1.4696728274E10;3.264178616E9;7.4443515395E10;6.5684804624E10;8.758710771E9;9.139252667E9;4.087940086E9;1.9160703697E10
"TELE";1.4705E11;1.3611E10;-351.0;-2.689E9;2.9526E10;-4.1959E11;4.253527E12;1.85898E11;3.949979E12;2.9526E10;-4.6688E10;-2.565734E12;4.05261E11;-4.51949E11;3.2545E11;-4.147062E12;4.472512E12;1.39552E11;5.22533E11;4.206839E12;1.48897E11;1.1617E10;-20.0;-3.251E9;1.2379E10;-6.0994E10;1.754261E12;9.8662E10;4.34962E11;1.2379E10;1.4646E10;-1.42684E11;8.9727E10;-7.5081E10;2.25903E11;-4.280383E12;4.506286E12;1.27241E11;4.071324E12;1.768907E12;1.4982E11;9.601E9;-45.0;-5.639E9;5.3E9;-2.7151E10;2.747172E12;7.4722E10;7.44152E11;5.3E9;2.2353E10;-3.30664E11;3.16018E11;-2.93665E11;1.34879E11;-4.609509E12;4.744388E12;6.0157E10;4.000236E12;2.769525E12;1.57599E11;2.4907E10;-45.0;-5.685E9;4.005E9;2.5913E10;3.003544E12;9.1878E10;3.96066E12;4.005E9;2.5334E10;-8.9315E10;1.10159E11;-8.4825E10;1.35019E11;-4.69685E12;4.831869E12;4.3141E10;8.71209E11;3.028878E12
"TFAS";3.357826157E9;3.2859138386E10;3.91;-3.107788337E9;2.3039705426E10;6.608608912E9;5.23980652549E11;2.11499886509E11;6.1938860347E10;2.3039705426E10;4.4504623906E10;6.485257601E9;2.9960555022E10;1.4544068884E10;2.23989846219E11;1.58021935845E11;6.5967910374E10;1.248995971E10;4.029050027E9;5.68485276455E11;4.159782463E9;2.6657918121E10;16.07;-6.746399727E9;2.5478915609E10;5.94530934E9;6.01645493131E11;2.24219118528E11;7.5415238184E10;2.5478915609E10;4.2930900036E10;2.6627233138E10;3.2522505222E10;1.0408394814E10;2.75050727818E11;1.96056678599E11;7.8994049219E10;5.083160929E10;3.578811035E9;6.44576393167E11;3.7534321E7;2.8258579113E10;0.812104;-4.40769162E8;3.0343726919E10;5.886664825E9;7.24233578758E11;2.19870829003E11;6.9163398766E10;3.0343726919E10;4.1282354412E10;1.345508054E9;3.5235707292E10;6.04664712E9;2.63610786449E11;1.9171048512E11;7.1900301329E10;4.3739957446E10;2.736902563E9;7.6551593317E11;2.5790524E7;2.7491120409E10;0.812104;-8.23045E7;3.642819624E9;-1.7212749452E10;5.95928936651E11;2.16937832815E11;6.0193977217E10;3.642819624E9;3.7488163978E10;8.90780769E8;2.9597136919E10;7.891027059E9;2.5608753881E11;1.93381547319E11;6.2705991491E10;3.9149705995E10;2.512014274E9;6.33417100629E11
"TFCO";1.130769E7;1.6709453E7;-2.0E-4;-948205.0;5.6167126E7;2.1113797E7;1.44595029E8;1.15472289E8;2.2249879E7;5.6167126E7;4140851.0;-857539.0;4936295.0;-795444.0;3.17516869E8;2.8984516E8;2.7671709E7;2.0204458E8;5421830.0;1.4873588E8;1.6537254E7;2.4102065E7;0.0028;-417399.0;6.4472076E7;1.788598E7;1.93699844E8;1.39276275E8;2.535977E7;6.4472076E7;2.0551092E7;1.3557986E7;3782599.0;1.6768493E7;3.34578949E8;3.03668735E8;3.0910214E7;1.95302674E8;5550444.0;2.14250936E8;1.4574144E7;1.8715957E7;7.0E-4;-1366502.0;2.5222931E7;1221842.0;2.16957509E8;1.07764608E8;2.2611383E7;2.5222931E7;8510640.0;3415772.0;3839842.0;4670798.0;3.34102307E8;3.07039146E8;2.7063161E7;2.26337699E8;4451778.0;2.25468149E8;1.3335667E7;1.8681732E7;7.0E-4;-3553983.0;4.2108093E7;1.4548751E7;1.91285909E8;1.12595361E8;1.9216813E7;4.2108093E7;4786844.0;3297472.0;4486840.0;300004.0;3.35379399E8;3.103698E8;2.5009599E7;2.22784038E8;5792786.0;1.96072753E8
"TGKA";1.039934109076E12;1.0450041686E12;521.03;-1.3247570263E10;1.051601901692E12;8.01751675565E11;1.0806684751704E13;3.067116650845E12;1.40629134051E12;1.051601901692E12;1.682198789993E12;4.78557787065E11;1.083048092533E12;5.9915069746E11;3.36195619796E12;1.598672228267E12;1.763283969693E12;2.94839547115E11;3.56992629183E11;1.2488883541697E13;1.047507587549E12;1.176001750071E12;523.79;-3.4328191322E10;3.25744522495E11;7.1133769549E10;1.0410532187393E13;3.07186770653E12;1.31965684951E12;3.25744522495E11;1.515617792626E12;4.81097539768E11;9.21724396708E11;5.93893395918E11;3.40396100749E12;1.760590755177E12;1.643370252313E12;3.3209330096E11;3.23713402803E11;1.1926149980019E13;1.565241E12;1.33861E12;521.0;-1.38312E11;5.7983E11;6.54165E11;1.156791E13;3.716527E12;1.806906E12;5.7983E11;1.409619E12;4.78138E11;8.48921E11;5.60698E11;4.178952E12;2.045289E12;2.133663E12;4.62425E11;3.26757E11;1.2977529E13;1.62944E12;1.366348E12;498.0;-2.2372E11;1.045363E12;6.24616E11;1.2821183E13;3.810334E12;1.940279E12;1.045363E12;1.388952E12;4.57037E11;8.61299E11;5.27653E11;4.566006E12;2.200352E12;2.365654E12;7.55672E11;4.25375E11;1.4210135E13
"TGRA";0.0;1.684713767E9;0.66;-7.583067201E9;3.3987476E8;-9.671894325E9;8.449508057E9;1.3204775945E10;2.0643035189E10;3.3987476E8;3.977664373E9;1.821391231E9;1.6465663287E10;-1.2487998914E10;4.43783784479E11;3.57577762119E11;8.620602236E10;4.30579008534E11;6.5562987171E10;1.242717243E10;2.16E9;2.6429260597E10;2.24;-2.462697613E9;3.31494093E8;6.95073629E8;1.8608004489E10;3.6235507479E10;3.4310355438E10;3.31494093E8;2.0082154365E10;6.151610472E9;9.132430525E9;1.094972384E10;4.67023962959E11;3.65513133399E11;1.0151082956E11;4.3078845548E11;6.7200474122E10;3.8690158854E10;1.8E8;2.1619516035E10;2.15;-1.5848E9;4.057964472E9;7.668541855E9;6.790735668E9;3.9647227416E10;4.0149187474E10;4.057964472E9;6.965133855E9;5.904537614E9;6.891558877E9;7.3574978E7;4.8103991138E11;3.72435538011E11;1.08604373369E11;4.41392683964E11;6.8455185895E10;1.3755869523E10;8.0E7;7.354188461E9;2.15;-1.2893885001E10;7.47990132E8;-2.457424091E9;6.88851693E8;1.5463388229E10;3.3996813616E10;7.47990132E8;2.87913501E8;-8.410269945E9;7.268762272E9;-6.980848771E9;4.72009979723E11;3.34377358815E11;1.37632620908E11;4.56546591495E11;1.03635807292E11;9.76765194E8
"TINS";8.8462E11;1.197782E12;-46.0;-9.33412E11;8.073E11;5.400909E12;1.4096099E13;6.557264E12;5.865165E12;8.073E11;1.119881E12;-3.40599E11;9.7381E11;1.46071E11;1.45177E13;4.940136E12;9.577564E12;7.960436E12;3.712399E12;1.521598E13;8.86385E11;1.870901E12;175.0;-8.57647E11;1.782262E12;4.039395E12;1.116777E13;7.424045E12;5.68599E12;1.782262E12;3.439233E12;1.302795E12;1.318969E12;2.120264E12;1.4690989E13;6.30842E12;8.382569E12;7.266944E12;2.696579E12;1.4607003E13;7.63849E11;9.85406E11;140.0;-8.55316E11;1.209227E12;2.951616E12;9.97826E12;5.634787E12;2.547165E12;1.209227E12;2.526037E12;1.041484E12;1.15567E12;1.370367E12;1.3066976E13;7.041903E12;6.025073E12;7.432189E12;3.477908E12;1.2504297E13;8.65426E11;8.02662E11;-60.0;-6.70165E11;1.526601E12;6.81969E11;7.925966E12;5.519186E12;3.982242E12;1.526601E12;4.65941E11;-4.4969E11;8.38786E11;-3.72845E11;1.2853277E13;6.242349E12;6.610928E12;7.334091E12;2.628686E12;8.391907E12
"TIRT";6.8047780142E10;6.143224E8;-409.58;-3.213881866E9;9.049376833E9;-3.9516270816E10;4.62214490044E11;1.43392688609E11;4.23487395154E11;9.049376833E9;-2.93334658553E11;-4.14398439415E11;7.7656289404E10;-3.70990947957E11;3.94725543723E11;-3.90322799164E11;7.85048342887E11;2.51332855114E11;3.61560947733E11;1.68879831491E11;7.665266163E9;0.0;-125.05;-8308499.0;4.120928638E9;-6.0109086265E10;1.09439822128E11;5.3418838375E10;1.9851720918E11;4.120928638E9;-9.3763588171E10;-1.26517856201E11;1.1761373042E10;-1.05524961213E11;2.82668964144E11;-5.14751714943E11;7.97420679087E11;2.29250125769E11;5.98903469907E11;1.5676233957E10;1.04927532E8;0.0;-85.34;-5050000.0;1.995889373E9;-1.8923347255E10;2.8136787929E10;4.6297324362E10;1.41395663746E11;1.995889373E9;-2.7211636932E10;-8.6345480189E10;5.980309412E9;-3.3191946344E10;2.520980333E11;-6.01894555174E11;8.53992588474E11;2.05800708938E11;7.12596924728E11;9.25150997E8;8.4968573E7;0.0;-85.34;-5050000.0;1.184100482E9;-1.2166033068E10;2.9216316998E10;3.1004193347E10;3.71608841E8;1.184100482E9;-2.9193956975E10;-3.3358663046E10;6.133001032E9;-3.5326958007E10;2.1618245987E11;-6.35584467177E11;8.51766927047E11;1.85178266523E11;8.51395318206E11;2.2360023E7
"TKIM";1.29858E8;6.9118E7;0.0476;-9967000.0;1.61037E8;1.76192E8;7.4685E8;8.37038E8;6.05512E8;1.61037E8;1.19603E8;1.48334E8;7.8551E7;4.1052E7;3.07315E9;1.516126E9;1.557024E9;2.236112E9;9.51512E8;8.66453E8;1.43145E8;4.7861E7;0.0798;-3.5601E7;2.05555E8;9.7565E7;8.84012E8;8.05333E8;6.7756E8;2.05428E8;1.40447E8;2.48362E8;9.0627E7;4.982E7;3.16182E9;1.758346E9;1.403474E9;2.356487E9;7.25914E8;1.024459E9;1.88091E8;9.7391E7;0.1488;-4.7321E7;2.05038E8;1.20674E8;9.85681E8;8.50762E8;6.94306E8;2.04896E8;1.57912E8;4.63345E8;9.4743E7;6.3169E7;3.54518E9;2.218648E9;1.326532E9;2.694418E9;6.32226E8;1.143593E9;1.2221E8;7.1323E7;0.0553;-8.3463E7;1.87804E8;1.00026E8;9.31916E8;7.49494E8;6.0669E8;1.76923E8;1.41918E8;1.72014E8;7.7657E7;6.4261E7;3.609918E9;2.385568E9;1.22435E9;2.860424E9;6.1766E8;1.073834E9
"TLDN";3.30587077E11;4.174888E10;18.7;-1.57766167E11;4.05605295E11;5.62232013E11;1.949896948E12;1.094332248E12;1.385693763E12;4.05605295E11;7.65812585E11;2.32396926E11;2.16434498E11;5.49378087E11;4.858768099E12;1.099310924E12;3.759457175E12;3.764435851E12;2.373763412E12;2.715709533E12;3.69086917E11;2.1906388E10;42.74;-1.34845252E11;2.4086639E11;8.08146444E11;1.765335569E12;1.138730213E12;1.42802985E12;2.4086639E11;1.173045584E12;5.24262402E11;2.50444518E11;9.22601066E11;4.572240917E12;1.388013282E12;3.184227635E12;3.433510704E12;1.756197785E12;2.938381153E12;4.30885113E11;4.680309E10;44.83;-1.3056694E11;5.87554526E11;7.99431547E11;2.366654257E12;1.756866967E12;1.521098794E12;5.87554526E11;1.246522421E12;5.73973852E11;4.12463703E11;8.34058718E11;5.224551902E12;2.180007442E12;3.04454446E12;3.467684935E12;1.523445666E12;3.613176678E12;5.46064272E11;3.2768572E10;44.83;-3.9977902E11;5.83295262E11;1.31364574E12;2.936768825E12;1.61399899E12;1.689684412E12;5.83295262E11;1.070313437E12;4.51789538E11;3.61449578E11;7.08863859E11;5.423799394E12;2.458276985E12;2.965522409E12;3.809800404E12;1.275837997E12;4.007082262E12
"TLKM";1.6999E13;1.1339E13;212.51;-3.1941E13;2.0589E13;6.5317E13;3.9981E13;4.6529E13;6.85E13;2.0589E13;9.6466E13;2.1052E13;5.2551E13;4.3915E13;2.45873E14;1.20514E14;1.25359E14;1.99344E14;5.6859E13;1.36447E14;1.7779E13;8.51E12;251.13;-3.2768E13;3.8311E13;6.8353E13;4.3314E13;6.1288E13;6.8695E13;3.8311E13;9.9896E13;2.4877E13;5.5725E13;4.4171E13;2.76158E14;1.45172E14;1.30986E14;2.1487E14;6.2291E13;1.4321E14;1.8457E13;8.634E12;209.49;-3.8269E13;3.1947E13;7.3354E13;4.3624E13;5.5073E13;7.0235E13;3.1947E13;1.03682E14;2.0736E13;5.7784E13;4.5898E13;2.74817E14;1.49075E14;1.25742E14;2.19744E14;5.5507E13;1.47306E14;1.8608E13;1.0667E13;247.92;-3.642E13;2.9007E13;6.0581E13;4.6081E13;5.5628E13;7.1451E13;2.9007E13;1.03135E14;2.4427E13;5.7866E13;4.5269E13;2.86592E14;1.56235E14;1.30357E14;2.30964E14;5.8906E13;1.49216E14
"TMAS";1.98174E11;1.87104E11;1.1;-5.45567E11;1.20586E11;5.64331E11;2.249132E12;4.10184E11;9.02798E11;1.20586E11;4.20486E11;6.2788E10;1.71965E11;2.48521E11;3.83704E12;1.210945E12;2.626095E12;3.426856E12;1.723297E12;2.669618E12;2.89627E11;2.86126E11;12.2;-5.03196E11;6.82387E11;7.08628E11;2.639309E12;1.138374E12;9.97061E11;6.82387E11;7.31015E11;6.95698E11;1.84809E11;5.46206E11;4.051811E12;1.54205E12;2.509761E12;2.913437E12;1.5127E12;3.370324E12;2.018E11;3.16391E11;24.0;-1.59396E11;1.290199E12;1.572221E12;3.112868E12;1.779346E12;1.009798E12;1.290199E12;1.765058E12;1.364647E12;2.22025E11;1.543033E12;4.403862E12;2.225546E12;2.178316E12;2.624516E12;1.168518E12;4.877926E12;2.22286E11;3.27565E11;14.0;-4.53362E11;8.83155E11;1.127635E12;3.191753E12;1.408633E12;6.35497E11;8.83155E11;1.113931E12;7.82616E11;1.76283E11;9.37648E11;4.068706E12;2.583044E12;1.485662E12;2.660073E12;8.50165E11;4.305684E12
"TOBA";1.361547E7;1.2915946E7;0.0031;-7612429.0;2.5006841E7;-1.11920343E8;2.96182526E8;7.0359369E7;9.6121076E7;2.5006841E7;3.5749878E7;2.4563977E7;2.3038112E7;1.2711766E7;7.71871787E8;2.9091416E8;4.80957627E8;7.01512418E8;3.84836551E8;3.31932404E8;3.047092E7;4.3557212E7;0.006;-8175643.0;6.881672E7;2.1974798E7;3.84863899E8;2.09018706E8;1.20093721E8;6.881672E7;7.7802414E7;4.8081894E7;2.238495E7;5.5417464E7;8.58101884E8;3.54225327E8;5.03876557E8;6.49083178E8;3.83782836E8;4.62666313E8;3.7537091E7;3.6328023E7;0.0072;-2.2222611E7;1.05294404E8;1.07239239E8;4.99774421E8;2.61275568E8;1.31905826E8;1.05294404E8;1.36016019E8;5.7820059E7;3.3684047E7;1.02331972E8;8.99329557E8;4.23710293E8;4.75619264E8;6.38053989E8;3.43713438E8;6.3579044E8;4.7434737E7;6.1812783E7;0.0072;-2.9019167E7;5.0275131E7;3.7224611E7;4.3743594E8;2.37880217E8;1.4836123E8;5.0275131E7;6.3826811E7;7906516.0;5.2484375E7;1.1342436E7;9.47837728E8;4.23687645E8;5.24150083E8;7.09957511E8;3.75788853E8;5.01262751E8
"TOPS";1.44765779966E11;1.101716980212E12;-4.06;-2.77108E9;1.1996667093E10;1.02268840123E11;3.12656590287E11;1.584474827073E12;7.91959604676E11;1.1996667093E10;7.015190089E9;-1.35279511457E11;9.5956124573E10;-8.8940934484E10;2.350381425398E12;8.45711912201E11;1.504669513197E12;7.65906598325E11;7.12709908521E11;3.19671780376E11;2.1863553997E11;1.070968423522E12;0.02;-2.7542202E8;1.0354858815E10;1.69659375477E11;5.75211514261E11;1.611449722892E12;8.77729760555E11;1.0354858815E10;3.1223010945E10;5.73379839E8;8.259201467E10;-5.1369003725E10;2.360976965935E12;8.4718358004E11;1.513793385895E12;7.49527243043E11;6.3606362534E11;6.06434525206E11;2.75796562597E11;1.056937922328E12;-2.81;-1.64524208E8;1.1938136913E10;-3.022749595E10;6.81679193419E11;1.700846106148E12;1.151075810835E12;1.1938136913E10;8.0257835902E10;-9.3781473548E10;1.46844615804E11;-6.6586779902E10;2.399868540327E12;7.54081279492E11;1.645787260835E12;6.99022434179E11;4.9471145E11;7.61937029321E11;2.75796562597E11;1.056937922328E12;-2.81;-1.64524208E8;1.1938136913E10;-3.022749595E10;6.81679193419E11;1.700846106148E12;1.151075810835E12;1.1938136913E10;8.0257835902E10;-9.3781473548E10;1.46844615804E11;-6.6586779902E10;2.399868540327E12;7.54081279492E11;1.645787260835E12;6.99022434179E11;4.9471145E11;7.61937029321E11
"TOTL";1.56327934E11;9.34223824E11;31.93;-5.577854E9;6.07936085E11;-5.9682127E10;2.019621678E12;2.201902161E12;1.476857796E12;6.07936085E11;2.73072247E11;1.08871291E11;1.7504698E11;9.8025267E10;2.889059738E12;1.139164028E12;1.74989571E12;6.87157577E11;2.73037914E11;2.292693925E12;1.31084214E11;7.04045695E11;29.82;-4.984085E9;7.59873074E11;1.37001924E11;1.533678374E12;2.051031277E12;1.295029101E12;7.59873074E11;2.11451254E11;1.01680986E11;1.31126905E11;8.0324349E10;2.727306841E12;1.231884375E12;1.495422466E12;6.76275564E11;2.00393365E11;1.745129628E12;1.81123548E11;7.24137304E11;26.89;-1.0502944E10;9.31265416E11;2.80407629E11;2.000705964E12;2.322561627E12;1.564009237E12;9.31265416E11;2.76109824E11;9.167983E10;1.77307149E11;9.8802675E10;2.990427306E12;1.240175532E12;1.750251774E12;6.67865679E11;1.86242537E11;2.276815788E12;2.3916082E11;8.63737126E11;50.64;-1.3282091E10;7.28931318E11;9.0512013E10;2.658946475E12;2.504811185E12;1.884006952E12;7.28931318E11;3.68236593E11;1.72682061E11;2.20963788E11;1.47272805E11;3.132571723E12;1.06706636E12;2.065505363E12;6.27760538E11;1.81498411E11;3.027183068E12
"TOTO";7.8649139889E10;3.99072969772E11;-2.97;-8.597876515E9;4.74357810883E11;3.09307597763E11;1.419675181146E12;1.346577922442E12;3.11318199889E11;4.74357810883E11;2.02644575243E11;-3.0689667468E10;1.95225835214E11;7.418740029E9;3.091769946323E12;2.030530269382E12;1.061239676941E12;1.745192023881E12;7.49921477052E11;1.622319756389E12;1.22473860254E11;4.64213539E11;15.19;-5.6711261708E10;3.70908976532E11;1.13880999531E11;1.458790358644E12;1.474741239928E12;4.07181217569E11;3.70908976532E11;3.73166448907E11;1.56736391742E11;1.92488377363E11;1.80678071544E11;3.236330922409E12;2.127840895748E12;1.108490026661E12;1.761589682481E12;7.01308809092E11;1.831956807551E12;1.37184017191E11;4.74266206112E11;30.37;-1.14786036666E11;4.05569883002E11;3.26550904577E11;1.516255128716E12;1.528687046125E12;4.27991220891E11;4.05569883002E11;5.69803599674E11;3.13410762339E11;1.93963554992E11;3.75840044682E11;3.304972191991E12;2.302761450906E12;1.002210741085E12;1.776285145866E12;5.74219520194E11;2.08605872839E12;1.19571025648E11;4.93452197812E11;23.49;-3.6087821932E10;3.25326738117E11;3.01068008538E11;1.614437758105E12;1.460881909344E12;4.00851025764E11;3.25326738117E11;5.11105205519E11;2.42417754641E11;2.26491260379E11;2.8461394514E11;3.333890799976E12;2.351397318568E12;9.82493481408E11;1.873008890632E12;5.81642455644E11;2.125542963624E12
"TOWR";5.34866E11;1.240069E12;57.0;-3.938599E12;1.442627E12;5.951202E12;2.059254E12;3.002332E12;7.225188E12;1.442627E12;5.386172E12;2.836E12;6.15472E11;4.7707E12;3.424955E13;1.0184048E13;2.4065502E13;3.1247218E13;1.6840314E13;7.445426E12;5.21678E11;2.171296E12;69.0;-2.19254E12;4.748364E12;6.196246E12;2.340173E12;7.398138E12;2.1880264E13;4.748364E12;6.295173E12;3.427375E12;8.74549E11;5.420624E12;6.582867E13;1.2062016E13;5.3766654E13;5.8430532E13;3.188639E13;8.635346E12;8.39297E11;2.557804E12;69.0;-4.68106E12;3.08636E11;8.072991E12;2.91445E12;3.651134E12;1.4446084E13;3.08636E11;8.1212E12;3.442025E12;1.001116E12;7.120084E12;6.5625136E13;1.4432334E13;5.1192802E13;6.1974002E13;3.6746718E13;1.103565E13;1.206943E12;3.086334E12;69.0;-4.563727E12;4.28677E11;8.915256E12;3.527754E12;4.426883E12;2.4298953E13;4.28677E11;8.212591E12;3.253097E12;1.057466E12;7.155125E12;6.8418946E13;1.6511664E13;5.1907282E13;6.3992063E13;2.7608329E13;1.1740345E13
"TPIA";7.17444E8;1.2718E8;6.5E-4;-1.13865E8;9.18917E8;3.88412E8;1.641322E9;1.502145E9;8.63813E8;9.18917E8;1.65122E8;5.1352E7;8.3664E7;8.1458E7;3.593707E9;1.816169E9;1.777538E9;2.091562E9;9.13725E8;1.806444E9;7.71819E8;1.7551E8;0.0021;-8.0913E7;1.579128E9;2.21854E8;2.235404E9;2.92639E9;9.31799E8;1.579128E9;3.45021E8;1.51986E8;9.1469E7;2.53552E8;4.99306E9;2.932472E9;2.060588E9;2.06667E9;1.128789E9;2.580425E9;4.42393E8;1.05217E8;-0.0021;-1.14254E8;1.403973E9;-2.494E8;2.395545E9;2.281544E9;6.07683E8;1.403973E9;-1.0954E7;-1.49538E8;1.05266E8;-1.1622E8;4.929871E9;2.809106E9;2.120765E9;2.648327E9;1.513082E9;2.384591E9;6.62033E8;1.53776E8;-5.0E-4;-9.6305E7;1.439797E9;1.32175E8;2.078102E9;2.83742E9;8.17322E8;1.439797E9;8.183E7;-3.3576E7;1.09705E8;-2.7875E7;5.614452E9;2.9939E9;2.620552E9;2.777032E9;1.80323E9;2.159932E9
